learner_id,course_id,completion_rate,time_spent_hours,rating,action_completee,entreprise_lancee
L0728,CRS007,0.57,3.0,4,non,non
L0728,CRS009,0.9,3.4,5,oui,non
L0728,CRS015,0.28,1.5,2,non,oui
L0728,CRS011,0.21,1.2,4,non,non
L0729,CRS014,0.89,4.9,5,oui,non
L0729,CRS025,0.04,0.1,2,non,oui
L0729,CRS012,0.39,0.7,3,non,non
L0729,CRS005,0.38,0.6,1,non,non
L0729,CRS017,0.56,1.7,2,non,non
L0729,CRS022,0.5,1.0,2,non,non
L0729,CRS010,0.88,4.1,4,oui,non
L0729,CRS013,0.42,1.9,2,non,non
L0729,CRS011,0.71,3.7,4,non,non
L0729,CRS009,0.09,0.2,1,non,non
L0729,CRS024,0.53,2.2,2,non,oui
L0730,CRS017,0.64,3.7,3,non,non
L0730,CRS004,0.28,0.8,2,non,non
L0730,CRS001,0.05,0.2,1,non,non
L0730,CRS010,0.71,3.1,5,non,non
L0730,CRS018,0.24,0.8,2,non,non
L0730,CRS002,0.64,2.4,1,non,non
L0730,CRS006,0.14,0.6,1,non,non
L0730,CRS025,0.98,4.8,4,oui,non
L0731,CRS025,0.22,1.3,1,non,oui
L0731,CRS015,0.35,1.4,2,non,non
L0731,CRS001,0.74,1.1,5,non,non
L0731,CRS012,0.93,3.9,5,oui,non
L0731,CRS023,0.09,0.4,1,non,non
L0732,CRS022,0.23,1.4,3,non,non
L0732,CRS014,0.76,1.5,5,non,non
L0732,CRS020,0.69,1.3,4,non,non
L0733,CRS022,0.81,2.0,4,oui,non
L0733,CRS017,0.66,2.1,1,non,non
L0733,CRS018,0.4,2.0,2,non,non
L0734,CRS006,0.44,2.3,1,non,non
L0734,CRS019,0.69,2.4,4,non,non
L0734,CRS025,0.4,2.1,2,non,non
L0734,CRS023,0.92,3.9,5,oui,oui
L0734,CRS014,0.29,1.2,3,non,non
L0734,CRS021,0.11,0.3,4,non,non
L0734,CRS020,0.15,0.4,4,non,non
L0735,CRS018,0.84,4.7,4,oui,non
L0736,CRS001,0.11,0.6,4,non,non
L0736,CRS003,0.55,1.3,1,non,non
L0736,CRS023,0.14,0.8,3,non,non
L0736,CRS010,0.35,0.7,4,non,non
L0736,CRS004,0.11,0.6,4,non,oui
L0736,CRS015,0.87,2.7,3,non,non
L0737,CRS009,0.52,1.8,4,non,non
L0737,CRS020,0.46,0.8,2,non,non
L0737,CRS023,0.77,3.2,3,non,non
L0737,CRS021,0.73,1.6,3,non,oui
L0737,CRS006,0.51,2.7,1,non,non
L0738,CRS019,0.4,1.8,3,non,non
L0738,CRS025,0.18,0.5,2,non,non
L0738,CRS001,0.21,0.4,1,non,non
L0739,CRS001,0.78,2.9,4,non,oui
L0740,CRS009,0.65,2.2,3,non,non
L0740,CRS006,0.57,1.8,4,non,non
L0740,CRS013,0.73,2.0,3,non,non
L0741,CRS016,0.39,1.7,3,non,non
L0741,CRS023,0.68,3.8,3,non,oui
L0741,CRS003,0.38,2.1,2,non,non
L0741,CRS021,0.3,1.7,2,non,non
L0741,CRS009,0.72,2.0,5,non,non
L0741,CRS010,0.98,4.4,5,non,non
L0742,CRS022,0.2,0.6,2,non,non
L0742,CRS024,0.93,4.1,5,oui,non
L0742,CRS009,0.83,2.1,5,oui,non
L0742,CRS017,0.24,0.4,4,non,non
L0743,CRS016,0.66,2.9,3,non,non
L0743,CRS001,0.98,3.4,5,oui,non
L0743,CRS017,0.03,0.0,3,non,non
L0743,CRS020,0.06,0.4,1,non,non
L0743,CRS010,0.53,1.8,2,non,non
L0743,CRS008,0.01,0.0,3,non,non
L0743,CRS006,0.99,4.2,4,oui,non
L0743,CRS014,0.45,2.5,4,non,non
L0743,CRS007,0.84,3.5,4,oui,non
L0744,CRS021,0.99,2.0,3,oui,non
L0744,CRS022,0.64,1.8,3,non,oui
L0744,CRS001,0.18,0.7,3,non,non
L0744,CRS008,0.23,0.4,4,non,non
L0744,CRS018,0.77,3.5,4,non,non
L0744,CRS023,0.75,3.2,4,non,non
L0744,CRS003,0.8,3.8,3,non,non
L0744,CRS014,0.24,0.7,1,non,non
L0744,CRS005,0.87,2.9,4,oui,non
L0744,CRS011,0.15,0.5,4,non,non
L0744,CRS009,0.81,2.5,3,oui,non
L0745,CRS007,0.26,1.3,1,non,non
L0745,CRS018,0.82,3.5,5,non,non
L0745,CRS023,0.48,2.7,3,non,non
L0745,CRS022,0.36,1.8,2,non,non
L0745,CRS012,0.7,4.0,4,non,non
L0745,CRS021,0.19,1.0,4,non,non
L0745,CRS010,0.25,0.7,1,non,non
L0745,CRS011,0.14,0.3,3,non,non
L0745,CRS003,0.37,1.3,2,non,non
L0746,CRS004,0.51,2.0,4,non,non
L0746,CRS006,0.01,0.0,1,non,non
L0746,CRS025,0.23,1.0,4,non,non
L0746,CRS014,0.79,2.0,5,non,non
L0746,CRS001,0.95,3.3,5,oui,non
L0747,CRS023,0.33,1.4,2,non,non
L0748,CRS022,0.42,1.1,1,non,non
L0748,CRS023,0.95,2.3,4,oui,non
L0748,CRS024,0.56,3.3,3,non,non
L0749,CRS022,0.65,1.1,3,non,non
L0749,CRS010,0.24,0.7,1,non,non
L0750,CRS018,0.24,0.6,2,non,non
L0750,CRS006,0.77,2.7,5,non,non
L0750,CRS024,0.61,1.2,3,non,non
L0751,CRS024,0.29,0.8,1,non,non
L0752,CRS007,0.86,3.9,5,oui,non
L0752,CRS021,0.64,1.9,4,non,non
L0752,CRS010,0.58,3.3,4,non,non
L0752,CRS008,0.39,2.0,3,non,non
L0752,CRS014,0.91,2.2,4,oui,non
L0752,CRS020,0.14,0.6,1,non,non
L0752,CRS012,0.49,2.5,2,non,non
L0752,CRS022,0.59,1.5,1,non,non
L0752,CRS003,0.44,2.0,4,non,non
L0752,CRS002,0.11,0.2,2,non,non
L0752,CRS011,0.68,2.5,4,non,non
L0752,CRS015,0.35,1.5,1,non,non
L0753,CRS002,0.81,1.9,4,oui,non
L0753,CRS009,0.81,2.1,5,oui,oui
L0753,CRS011,0.21,1.2,3,non,non
L0753,CRS001,0.17,0.5,4,non,non
L0754,CRS002,0.27,1.2,4,non,non
L0754,CRS008,0.3,0.5,2,non,non
L0754,CRS021,0.42,1.6,1,non,oui
L0754,CRS025,0.24,1.0,2,non,non
L0754,CRS009,0.07,0.4,3,non,non
L0754,CRS001,0.24,0.8,1,non,non
L0754,CRS007,0.16,0.2,2,non,non
L0755,CRS006,0.52,2.5,4,non,non
L0755,CRS012,0.84,2.2,5,oui,non
L0755,CRS008,0.65,3.0,2,non,non
L0755,CRS025,0.6,2.2,3,non,non
L0755,CRS002,0.43,1.0,1,non,oui
L0755,CRS018,0.13,0.3,1,non,non
L0755,CRS007,0.97,5.4,5,non,non
L0755,CRS003,0.56,3.0,1,non,non
L0755,CRS013,0.67,3.5,3,non,non
L0756,CRS015,0.08,0.2,1,non,non
L0756,CRS001,0.8,2.3,4,non,non
L0756,CRS017,0.42,1.5,4,non,non
L0756,CRS012,0.39,0.8,2,non,non
L0757,CRS003,0.75,4.0,4,non,non
L0757,CRS008,0.4,0.8,4,non,non
L0757,CRS015,0.38,1.9,2,non,non
L0757,CRS023,0.37,1.4,4,non,non
L0757,CRS004,0.54,2.9,4,non,non
L0757,CRS017,0.82,1.4,4,non,non
L0757,CRS020,0.72,4.2,5,non,non
L0757,CRS014,0.3,1.5,4,non,non
L0758,CRS007,0.81,2.7,3,oui,non
L0758,CRS024,0.67,2.1,3,non,non
L0758,CRS025,0.11,0.4,4,non,non
L0758,CRS001,0.92,2.5,3,oui,non
L0758,CRS010,0.38,2.2,4,non,non
L0758,CRS004,0.9,5.1,4,non,non
L0758,CRS003,0.96,1.5,4,oui,non
L0759,CRS021,0.66,1.5,1,non,non
L0759,CRS008,0.6,1.7,1,non,non
L0759,CRS013,0.05,0.2,2,non,non
L0759,CRS024,0.08,0.3,2,non,non
L0759,CRS003,0.28,0.6,2,non,oui
L0759,CRS012,0.54,1.9,4,non,non
L0759,CRS019,0.85,3.1,5,oui,non
L0759,CRS006,0.84,3.2,4,oui,non
L0759,CRS005,0.28,1.2,1,non,non
L0759,CRS004,0.93,2.0,5,non,non
L0760,CRS011,0.66,3.9,1,non,non
L0760,CRS014,0.49,2.1,3,non,non
L0760,CRS012,0.24,1.4,2,non,non
L0760,CRS017,0.17,0.6,3,non,non
L0760,CRS004,0.45,1.0,4,non,non
L0760,CRS018,0.6,2.5,2,non,non
L0760,CRS020,0.56,1.0,2,non,non
L0761,CRS023,0.21,1.1,4,non,oui
L0761,CRS019,0.99,3.0,4,non,non
L0761,CRS021,0.98,2.3,3,oui,non
L0761,CRS024,0.47,2.5,3,non,non
L0761,CRS022,0.04,0.2,3,non,non
L0761,CRS002,0.83,2.2,4,oui,non
L0761,CRS013,0.37,1.8,2,non,non
L0761,CRS017,0.42,2.5,2,non,non
L0761,CRS006,0.92,3.6,3,non,non
L0761,CRS020,1.0,2.5,4,non,non
L0761,CRS016,0.96,2.9,5,oui,oui
L0761,CRS025,0.6,2.9,3,non,non
L0762,CRS021,0.84,4.7,4,oui,non
L0762,CRS024,0.9,5.0,3,oui,non
L0763,CRS007,0.21,1.0,3,non,non
L0763,CRS013,0.09,0.3,1,non,non
L0763,CRS002,0.01,0.0,4,non,non
L0763,CRS004,0.52,2.5,1,non,non
L0763,CRS018,0.43,1.9,3,non,non
L0763,CRS024,0.58,2.1,3,non,non
L0763,CRS008,0.03,0.2,2,non,non
L0763,CRS009,0.46,2.0,2,non,non
L0763,CRS012,0.95,5.4,5,oui,oui
L0763,CRS021,0.88,2.2,5,oui,non
L0763,CRS023,0.45,1.6,2,non,non
L0763,CRS014,0.66,3.1,1,non,non
L0764,CRS010,0.17,0.4,3,non,non
L0764,CRS005,0.62,3.4,2,non,non
L0764,CRS021,0.06,0.3,2,non,non
L0765,CRS014,0.09,0.4,3,non,non
L0765,CRS011,0.17,0.8,3,non,non
L0765,CRS010,0.99,1.6,4,non,non
L0765,CRS001,0.37,1.7,3,non,non
L0766,CRS023,0.66,3.9,4,non,non
L0766,CRS003,0.01,0.1,3,non,non
L0766,CRS004,0.49,1.2,1,non,non
L0766,CRS022,0.47,1.4,2,non,non
L0766,CRS017,0.32,0.6,1,non,non
L0766,CRS014,0.82,2.7,3,oui,non
L0767,CRS001,0.2,0.6,3,non,non
L0767,CRS021,0.58,3.5,1,non,non
L0768,CRS008,0.71,2.4,5,non,non
L0768,CRS016,0.78,3.2,4,non,non
L0768,CRS013,0.38,1.5,1,non,non
L0769,CRS018,0.63,1.4,1,non,non
L0769,CRS007,0.67,2.5,2,non,non
L0769,CRS020,0.19,1.0,2,non,non
L0769,CRS022,0.26,0.9,1,non,non
L0769,CRS001,0.74,2.4,5,non,non
L0769,CRS023,0.04,0.1,3,non,non
L0769,CRS008,0.18,0.5,2,non,non
L0769,CRS010,0.62,1.3,3,non,non
L0769,CRS005,0.45,1.1,1,non,non
L0769,CRS009,0.35,2.1,3,non,non
L0769,CRS011,0.88,5.0,3,non,non
L0770,CRS014,0.04,0.1,2,non,oui
L0770,CRS010,0.76,3.9,4,non,non
L0770,CRS011,0.55,3.2,2,non,non
L0770,CRS007,0.99,4.8,5,oui,non
L0770,CRS023,0.52,1.8,4,non,non
L0770,CRS020,0.61,1.6,1,non,non
L0770,CRS004,0.11,0.5,1,non,non
L0770,CRS016,0.87,3.0,3,non,non
L0770,CRS013,0.44,0.8,1,non,non
L0770,CRS021,0.21,0.8,4,non,non
L0771,CRS016,0.08,0.4,4,non,non
L0771,CRS012,0.69,2.2,3,non,non
L0771,CRS014,0.89,4.1,4,non,non
L0771,CRS023,0.97,4.1,5,oui,non
L0771,CRS011,0.88,5.2,4,non,non
L0771,CRS001,0.65,3.3,4,non,non
L0771,CRS021,0.58,3.3,4,non,non
L0772,CRS005,0.82,4.0,4,oui,non
L0773,CRS003,0.8,1.6,3,non,non
L0773,CRS016,0.33,2.0,2,non,non
L0773,CRS023,0.87,5.2,5,oui,non
L0773,CRS018,0.87,2.5,3,oui,non
L0773,CRS019,0.25,1.1,2,non,non
L0773,CRS006,0.41,1.6,1,non,non
L0773,CRS011,0.2,0.8,2,non,oui
L0774,CRS001,0.08,0.4,4,non,non
L0774,CRS025,0.38,1.1,2,non,oui
L0775,CRS021,0.49,1.5,4,non,non
L0775,CRS017,0.05,0.1,3,non,non
L0775,CRS012,0.05,0.1,4,non,non
L0775,CRS005,0.3,0.8,3,non,non
L0775,CRS023,0.78,2.5,4,non,non
L0776,CRS003,0.48,2.5,1,non,non
L0776,CRS022,0.22,0.5,4,non,non
L0776,CRS005,0.87,3.1,5,non,non
L0776,CRS007,0.14,0.4,4,non,non
L0776,CRS008,0.31,0.5,4,non,non
L0776,CRS012,0.26,1.0,3,non,non
L0776,CRS015,0.68,3.0,3,non,non
L0776,CRS014,0.71,1.5,4,non,non
L0776,CRS025,0.45,1.6,3,non,non
L0777,CRS025,0.78,2.8,5,non,non
L0778,CRS010,0.35,1.0,4,non,non
L0778,CRS001,0.3,0.6,4,non,non
L0778,CRS009,0.65,1.6,1,non,non
L0778,CRS005,0.64,1.1,3,non,non
L0778,CRS024,0.8,2.5,4,non,non
L0778,CRS016,0.15,0.7,3,non,non
L0778,CRS014,0.53,3.1,3,non,non
L0778,CRS015,0.42,1.1,2,non,non
L0779,CRS005,1.0,4.8,3,non,non
L0779,CRS014,0.31,1.8,3,non,non
L0779,CRS024,0.08,0.3,4,non,non
L0779,CRS002,0.99,1.9,3,oui,non
L0779,CRS021,0.22,1.3,3,non,non
L0779,CRS001,0.08,0.4,4,non,non
L0779,CRS022,0.92,3.5,5,oui,non
L0779,CRS009,0.28,1.0,4,non,non
L0779,CRS015,0.65,3.3,4,non,non
L0779,CRS020,0.15,0.6,3,non,non
L0779,CRS023,0.37,1.1,3,non,oui
L0780,CRS020,0.91,4.9,4,non,non
L0780,CRS003,0.24,0.9,2,non,non
L0780,CRS009,0.07,0.1,1,non,non
L0780,CRS006,0.09,0.3,1,non,non
L0780,CRS008,0.31,1.7,2,non,non
L0780,CRS021,0.84,2.2,5,non,non
L0780,CRS001,0.3,0.9,2,non,oui
L0780,CRS022,0.33,0.9,1,non,oui
L0780,CRS018,0.9,4.9,4,oui,non
L0780,CRS016,0.5,2.2,3,non,non
L0780,CRS007,0.54,2.6,4,non,non
L0781,CRS016,0.51,1.2,2,non,non
L0781,CRS010,0.37,1.0,4,non,non
L0781,CRS004,0.53,1.0,2,non,non
L0781,CRS007,0.94,4.7,4,oui,non
L0781,CRS003,0.49,2.1,3,non,non
L0781,CRS022,0.81,1.4,5,oui,non
L0781,CRS012,0.68,4.0,2,non,non
L0781,CRS021,0.55,1.8,3,non,non
L0782,CRS013,0.35,1.5,2,non,non
L0782,CRS015,0.94,1.8,4,non,non
L0783,CRS003,0.19,0.4,2,non,non
L0783,CRS018,0.16,0.7,3,non,non
L0783,CRS023,0.74,1.9,3,non,non
L0783,CRS002,0.74,1.4,3,non,non
L0783,CRS022,0.15,0.8,3,non,non
L0783,CRS007,0.09,0.4,1,non,non
L0783,CRS024,0.08,0.4,3,non,non
L0783,CRS025,0.85,4.9,4,non,non
L0783,CRS009,0.81,2.3,5,oui,non
L0783,CRS013,0.71,3.9,5,non,non
L0784,CRS014,0.8,2.4,4,non,non
L0784,CRS012,0.56,3.3,1,non,non
L0784,CRS020,0.94,5.0,5,non,non
L0784,CRS018,0.42,1.9,1,non,oui
L0784,CRS010,0.97,5.5,5,oui,non
L0784,CRS011,0.62,1.0,2,non,non
L0784,CRS023,0.25,1.3,1,non,non
L0784,CRS015,0.14,0.7,2,non,non
L0784,CRS025,0.08,0.4,3,non,non
L0784,CRS017,0.4,1.8,4,non,non
L0784,CRS004,0.57,1.8,2,non,oui
L0784,CRS024,0.19,0.5,1,non,non
L0785,CRS012,0.57,1.2,3,non,non
L0786,CRS018,0.05,0.1,2,non,oui
L0786,CRS021,0.96,4.3,4,oui,non
L0786,CRS015,0.74,2.0,4,non,non
L0787,CRS005,0.35,1.0,2,non,non
L0787,CRS020,0.81,2.4,5,oui,non
L0788,CRS023,0.93,5.2,5,non,non
L0789,CRS010,0.55,1.3,2,non,non
L0790,CRS012,0.04,0.2,3,non,non
L0790,CRS010,0.63,3.7,3,non,non
L0790,CRS016,0.96,2.6,3,non,non
L0790,CRS009,0.63,1.9,2,non,non
L0790,CRS015,0.56,2.2,4,non,non
L0790,CRS013,0.38,1.3,2,non,oui
L0790,CRS011,0.39,2.3,4,non,non
L0791,CRS019,0.99,5.0,4,oui,oui
L0791,CRS001,0.28,1.5,3,non,non
L0791,CRS003,0.45,2.5,1,non,non
L0792,CRS007,0.33,1.6,3,non,non
L0793,CRS019,0.59,2.9,3,non,non
L0793,CRS011,0.56,1.0,3,non,non
L0793,CRS008,0.44,1.8,3,non,non
L0793,CRS018,0.96,3.2,4,oui,non
L0793,CRS006,0.33,0.8,4,non,non
L0793,CRS025,0.81,2.1,5,oui,non
L0793,CRS010,0.63,3.1,4,non,non
L0793,CRS020,0.33,1.5,2,non,non
L0793,CRS003,0.17,0.8,2,non,non
L0794,CRS017,0.54,0.8,1,non,non
L0794,CRS006,0.15,0.5,1,non,non
L0794,CRS023,0.51,1.6,3,non,non
L0795,CRS016,0.28,1.4,2,non,non
L0795,CRS014,0.27,0.7,3,non,non
L0795,CRS021,0.47,1.0,2,non,non
L0795,CRS025,0.2,1.1,3,non,non
L0795,CRS017,0.68,3.2,2,non,non
L0795,CRS001,0.7,2.6,4,non,non
L0795,CRS013,0.09,0.4,3,non,non
L0796,CRS022,0.79,3.4,5,non,non
L0796,CRS006,0.22,0.9,3,non,non
L0796,CRS014,0.07,0.2,4,non,non
L0796,CRS015,0.11,0.4,4,non,non
L0796,CRS011,0.72,4.0,3,non,non
L0796,CRS004,0.21,1.0,2,non,oui
L0796,CRS020,0.11,0.6,1,non,non
L0797,CRS011,0.76,3.8,4,non,non
L0797,CRS019,0.66,1.5,4,non,non
L0797,CRS016,0.05,0.2,3,non,non
L0797,CRS021,0.69,4.0,1,non,non
L0797,CRS022,0.79,1.9,4,non,non
L0797,CRS005,0.07,0.4,2,non,non
L0797,CRS006,0.24,1.2,4,non,non
L0797,CRS009,0.75,1.5,4,non,non
L0797,CRS020,0.27,1.5,3,non,non
L0797,CRS017,0.15,0.5,4,non,non
L0797,CRS018,0.27,1.3,4,non,non
L0797,CRS023,0.14,0.3,3,non,non
L0798,CRS023,0.71,3.7,4,non,non
L0798,CRS010,0.74,4.2,4,non,non
L0798,CRS020,0.36,0.6,1,non,non
L0798,CRS019,0.95,5.6,4,oui,non
L0798,CRS003,0.67,2.4,3,non,non
L0798,CRS004,0.09,0.2,2,non,non
L0798,CRS005,0.22,0.9,4,non,non
L0799,CRS009,0.08,0.4,1,non,non
L0799,CRS010,0.06,0.2,3,non,oui
L0799,CRS013,0.57,2.6,3,non,non
L0799,CRS001,0.31,1.6,3,non,non
L0799,CRS015,0.1,0.6,2,non,non
L0799,CRS018,0.67,1.7,3,non,non
L0799,CRS022,0.48,1.7,4,non,non
L0799,CRS016,0.78,3.2,3,non,non
L0799,CRS011,0.36,1.0,3,non,non
L0800,CRS007,0.8,1.8,4,non,non
L0800,CRS021,0.83,2.2,5,oui,oui
L0800,CRS010,0.4,2.3,2,non,non
L0800,CRS008,0.11,0.3,4,non,non
L0800,CRS014,0.99,4.4,3,non,non
L0800,CRS018,0.25,0.9,2,non,non
L0800,CRS016,0.61,1.6,1,non,non
L0800,CRS019,0.66,3.1,4,non,non
L0800,CRS004,0.35,1.1,3,non,non
L0800,CRS011,0.1,0.3,4,non,non
L0800,CRS024,0.39,1.2,3,non,non
L0800,CRS025,0.62,1.8,2,non,non
L0801,CRS012,0.83,2.6,5,non,non
L0801,CRS025,0.04,0.2,3,non,non
L0801,CRS024,0.12,0.3,2,non,non
L0801,CRS018,0.74,3.3,4,non,non
L0801,CRS001,0.3,1.1,3,non,non
L0801,CRS019,0.59,3.5,1,non,non
L0801,CRS023,0.98,4.4,5,oui,non
L0801,CRS016,0.69,4.1,1,non,non
L0801,CRS010,0.71,2.9,3,non,non
L0802,CRS016,0.77,1.3,5,non,oui
L0802,CRS010,0.61,2.0,1,non,oui
L0802,CRS012,0.35,1.6,1,non,non
L0802,CRS023,0.44,0.7,4,non,non
L0803,CRS009,0.1,0.6,2,non,non
L0803,CRS019,0.8,3.3,4,non,non
L0803,CRS002,0.77,4.4,5,non,non
L0803,CRS016,0.68,2.1,2,non,non
L0803,CRS018,0.49,1.3,3,non,non
L0803,CRS014,0.59,1.0,1,non,non
L0803,CRS006,0.13,0.5,3,non,non
L0803,CRS017,0.97,2.5,4,oui,non
L0803,CRS011,0.61,1.1,2,non,oui
L0803,CRS021,0.47,2.5,2,non,non
L0803,CRS022,0.31,1.3,4,non,non
L0804,CRS008,0.7,3.7,1,non,non
L0804,CRS011,0.91,4.1,4,oui,non
L0804,CRS016,0.44,1.4,2,non,non
L0804,CRS019,0.03,0.1,3,non,non
L0804,CRS014,0.99,3.3,5,oui,non
L0804,CRS015,0.71,3.6,4,non,non
L0804,CRS003,0.86,3.3,5,oui,non
L0804,CRS009,0.81,3.7,4,oui,non
L0804,CRS017,0.26,1.2,3,non,non
L0804,CRS001,0.81,1.5,3,oui,non
L0804,CRS004,0.55,2.8,2,non,non
L0805,CRS010,0.37,1.9,3,non,non
L0805,CRS013,0.08,0.3,3,non,non
L0805,CRS011,0.38,1.3,1,non,non
L0805,CRS015,0.14,0.3,1,non,non
L0805,CRS009,0.22,1.2,4,non,non
L0805,CRS021,0.78,3.1,4,non,non
L0805,CRS024,0.94,2.5,4,non,non
L0805,CRS012,0.26,1.0,2,non,non
L0805,CRS007,0.27,0.5,1,non,non
L0805,CRS006,0.44,1.7,4,non,oui
L0806,CRS017,0.48,2.4,3,non,non
L0807,CRS002,0.97,2.5,5,non,non
L0807,CRS024,0.37,1.4,4,non,non
L0807,CRS019,0.07,0.2,1,non,non
L0807,CRS001,0.04,0.2,4,non,non
L0807,CRS014,0.66,1.3,4,non,non
L0807,CRS016,0.22,0.6,2,non,non
L0807,CRS021,0.3,0.9,4,non,non
L0807,CRS004,0.43,1.2,1,non,non
L0808,CRS023,0.78,2.0,5,non,oui
L0808,CRS022,0.56,2.6,4,non,non
L0808,CRS008,0.23,0.5,1,non,non
L0808,CRS020,0.6,2.7,1,non,non
L0808,CRS001,0.74,2.4,5,non,non
L0808,CRS013,0.4,1.6,4,non,non
L0809,CRS015,0.28,0.6,3,non,non
L0810,CRS020,0.64,2.1,2,non,non
L0810,CRS008,0.34,0.8,1,non,non
L0811,CRS014,0.73,3.6,5,non,non
L0811,CRS019,0.46,2.3,1,non,non
L0812,CRS008,0.41,1.4,3,non,non
L0812,CRS007,0.48,1.5,3,non,non
L0812,CRS012,0.22,1.0,3,non,non
L0812,CRS018,0.88,4.2,4,non,non
L0812,CRS025,0.09,0.5,2,non,non
L0812,CRS017,0.57,1.8,4,non,non
L0812,CRS010,0.01,0.0,4,non,non
L0812,CRS024,0.93,1.7,5,oui,non
L0812,CRS003,0.35,1.3,1,non,non
L0812,CRS001,0.3,0.6,4,non,oui
L0813,CRS013,0.54,1.4,3,non,non
L0813,CRS009,0.45,1.8,1,non,non
L0814,CRS025,0.28,0.8,4,non,non
L0814,CRS013,0.67,1.7,1,non,non
L0814,CRS015,0.47,1.2,2,non,non
L0814,CRS023,0.26,1.3,4,non,non
L0814,CRS014,0.75,2.8,4,non,non
L0814,CRS002,0.34,1.7,3,non,non
L0814,CRS001,0.9,4.8,5,non,non
L0814,CRS024,0.44,2.2,1,non,non
L0815,CRS013,0.05,0.2,3,non,non
L0815,CRS001,0.72,2.0,5,non,non
L0815,CRS011,0.12,0.2,4,non,non
L0815,CRS010,0.58,1.9,4,non,non
L0815,CRS006,0.67,2.1,3,non,non
L0815,CRS016,0.51,2.6,2,non,non
L0816,CRS019,0.38,2.0,4,non,oui
L0816,CRS007,0.43,2.0,2,non,non
L0816,CRS010,0.95,4.5,5,non,non
L0816,CRS017,0.93,4.7,5,non,non
L0816,CRS011,0.44,1.5,4,non,non
L0816,CRS009,0.37,0.6,2,non,non
L0816,CRS001,0.89,3.0,5,non,non
L0816,CRS024,0.18,0.9,4,non,oui
L0816,CRS025,0.79,1.4,5,non,non
L0816,CRS020,0.99,2.0,5,oui,non
L0816,CRS021,0.66,1.1,2,non,non
L0817,CRS008,0.94,2.4,4,non,non
L0817,CRS007,0.23,0.6,1,non,non
L0817,CRS022,0.81,4.5,5,oui,non
L0818,CRS008,0.32,0.7,3,non,non
L0818,CRS022,0.51,1.3,1,non,oui
L0818,CRS001,0.38,2.2,3,non,non
L0818,CRS013,0.83,2.5,5,oui,non
L0818,CRS020,0.25,0.5,1,non,non
L0818,CRS012,0.36,2.1,2,non,non
L0818,CRS005,0.01,0.0,4,non,non
L0818,CRS007,0.99,5.8,4,non,oui
L0818,CRS011,0.56,3.3,4,non,non
L0818,CRS015,0.64,2.2,4,non,oui
L0818,CRS009,0.18,0.5,2,non,non
L0818,CRS018,0.25,0.5,4,non,oui
L0819,CRS020,0.9,3.6,5,oui,non
L0819,CRS023,0.78,3.5,5,non,non
L0820,CRS017,0.57,2.9,2,non,non
L0820,CRS016,0.11,0.6,4,non,non
L0820,CRS006,0.11,0.2,2,non,non
L0820,CRS025,0.54,2.0,4,non,oui
L0820,CRS024,0.32,1.5,2,non,non
L0820,CRS007,0.31,1.4,2,non,non
L0820,CRS003,0.15,0.3,1,non,non
L0820,CRS009,0.89,2.8,4,oui,oui
L0820,CRS023,0.28,1.0,2,non,non
L0820,CRS010,0.7,1.2,3,non,non
L0821,CRS015,0.74,3.7,4,non,non
L0821,CRS011,0.68,2.8,3,non,non
L0821,CRS021,0.83,2.1,5,non,non
L0822,CRS010,0.57,1.8,4,non,non
L0822,CRS024,0.24,1.0,4,non,non
L0822,CRS018,0.64,2.2,1,non,non
L0822,CRS007,0.34,2.0,2,non,non
L0822,CRS022,0.4,0.7,3,non,non
L0822,CRS001,0.1,0.4,1,non,non
L0823,CRS024,0.11,0.4,4,non,non
L0824,CRS020,0.13,0.2,2,non,oui
L0825,CRS005,0.83,3.4,4,oui,non
L0825,CRS018,0.51,2.1,1,non,non
L0825,CRS012,0.96,4.2,4,oui,non
L0825,CRS025,0.08,0.4,4,non,non
L0825,CRS008,0.6,3.5,4,non,non
L0825,CRS021,0.94,2.7,3,oui,non
L0825,CRS022,0.91,2.6,5,oui,non
L0825,CRS015,0.16,0.3,1,non,non
L0825,CRS001,0.55,2.5,2,non,non
L0826,CRS016,0.3,1.3,2,non,non
L0826,CRS024,0.34,1.0,4,non,non
L0826,CRS015,0.16,0.9,4,non,non
L0826,CRS008,0.11,0.6,3,non,non
L0826,CRS021,0.52,2.4,1,non,non
L0826,CRS014,0.61,2.5,2,non,non
L0826,CRS023,0.53,0.8,3,non,non
L0826,CRS025,0.47,2.5,1,non,non
L0826,CRS006,0.72,2.9,3,non,non
L0826,CRS009,0.42,1.3,2,non,non
L0827,CRS010,0.38,1.9,2,non,non
L0827,CRS006,0.26,0.6,1,non,non
L0827,CRS013,0.78,2.0,5,non,non
L0828,CRS009,0.18,0.4,3,non,non
L0828,CRS021,0.26,1.5,3,non,non
L0828,CRS002,0.97,1.5,3,oui,non
L0828,CRS004,0.13,0.6,2,non,non
L0828,CRS011,0.33,1.3,3,non,non
L0828,CRS005,0.31,0.7,2,non,non
L0828,CRS015,0.96,4.2,4,oui,non
L0828,CRS008,0.91,3.3,5,oui,non
L0828,CRS022,0.35,1.9,1,non,non
L0828,CRS017,0.17,0.8,2,non,non
L0828,CRS013,0.46,2.3,4,non,non
L0828,CRS018,0.04,0.1,1,non,non
L0829,CRS021,0.49,2.6,3,non,non
